MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
31430,12/3/2010,6/25/2012,Male,4,.,shanghai,CN,33.0,3/31/2014,2,1748,1780.0,0.0,1622,7/2/2012,639,7.0,7,0,1.0,2172,17
52001,10/10/2012,11/10/2012,Female,4,guangzhou,guangdong,CN,49.0,3/31/2014,8,12300,7980.0,1292.0,24014,6/26/2013,280,32.57142857,115,0,0.658772799,12300,0
17108,12/21/2011,12/21/2011,Male,4,beijing,beijing,CN,38.0,3/31/2014,45,18180,13045.0,9956.0,31435,1/19/2014,73,13.81818182,117,0,0.701808494,20358,3
7478,6/2/2010,6/2/2010,Male,4,shenyang,liaoningsheng,CN,45.0,3/31/2014,12,11746,0.0,12753.0,22676,3/11/2014,21,16.63636364,56,0,0.682788411,13246,1
60210,12/1/2011,12/1/2011,Female,4,WOODSIDE NY 11377,,US,39.0,3/31/2014,6,1800,2122.0,1000.0,1104,6/14/2013,292,83.4,200,0,0.833333333,1800,0
38727,10/23/2007,10/22/2013,Male,4,foshan,guangdong,CN,41.0,3/31/2014,2,2671,0.0,2414.0,3934,1/26/2014,66,96.0,96,0,0.71,2671,0
54652,1/30/2006,3/9/2006,Male,4,kaifeng,henan,CN,31.0,3/31/2014,2,544,353.0,818.0,2930,10/31/2013,153,450.0,450,0,0.415,544,0
32191,5/7/2011,8/7/2011,Female,4,guangzhou,guangdong,CN,42.0,3/31/2014,2,4555,4060.0,0.0,12174,8/6/2012,604,21.0,21,0,0.7085427959999999,4555,0
57127,8/21/2009,10/8/2009,Male,4,,,CN,,3/31/2014,3,6162,4911.0,1137.0,6998,11/9/2013,144,265.5,429,0,1.018782509,6162,0
34119,1/1/2013,4/12/2013,Female,4,haerbin,heilongjiang,CN,48.0,3/31/2014,14,12771,0.0,12139.0,19651,3/21/2014,11,26.46153846,116,0,0.701758689,12771,0
34476,3/31/2013,3/31/2013,Male,4,beijing,.,CN,34.0,3/31/2014,14,8593,844.0,9212.0,18304,3/9/2014,23,26.46153846,72,0,0.628364838,10290,1
17086,2/11/2013,2/11/2013,Male,4,shenyangshi,liaoning,CN,27.0,3/31/2014,2,1022,1020.0,0.0,980,2/13/2013,413,2.0,2,0,1.0,1022,0
60931,11/13/2012,12/8/2012,Male,4,changzhoushi,jiangsusheng,CN,34.0,3/31/2014,2,1154,1216.0,0.0,1610,1/16/2013,441,39.0,39,0,0.700745342,1154,0
10652,4/14/2011,4/14/2011,Male,6,,beijing,CN,40.0,3/31/2014,4,2273,1310.0,1691.0,4968,2/17/2014,44,135.0,396,0,0.64180153,2687,4
36735,6/13/2006,7/10/2006,Male,4,zhuhai,guangdong,CN,50.0,3/31/2014,12,13678,9947.0,5374.0,23710,10/13/2013,171,38.18181818,106,0,0.7204791229999999,13678,0
33982,5/1/2012,9/24/2012,Male,4,guiyang,guizhou,CN,61.0,3/31/2014,2,3568,2768.0,0.0,4078,9/26/2012,553,2.0,2,0,0.8,3568,0
51419,9/22/2012,9/24/2012,Male,4,hashi,heilongjiang,CN,39.0,3/31/2014,4,6064,3385.0,2553.0,10317,11/30/2013,123,144.0,238,0,0.6939905009999999,6064,0
21590,3/5/2009,3/5/2009,Female,4,beijing,beijing,HK,44.0,3/31/2014,7,10192,2040.0,7805.0,10534,3/3/2014,29,97.66666667,347,0,1.02521929,10192,0
44441,3/26/2011,3/26/2011,Female,4,wulumuqi,xinjiang,CN,35.0,3/31/2014,45,59217,20608.0,36128.0,113659,3/11/2014,21,15.79545455,74,3,0.662631116,61188,4
14491,10/19/2012,10/19/2012,Female,4,beijing,.,CN,29.0,3/31/2014,6,4778,4512.0,886.0,5865,9/25/2013,189,68.2,189,0,0.905217391,4778,0
33503,5/6/2012,5/6/2012,Female,4,foshan,guangdong,CN,34.0,3/31/2014,3,1360,1770.0,0.0,3564,10/17/2012,532,82.0,154,0,0.5,1360,0
44447,3/22/2011,10/11/2011,Male,4,chengdu,sichuan,CN,40.0,3/31/2014,5,8011,10082.0,0.0,9182,9/2/2012,577,34.75,83,0,0.761876497,8011,0
16160,11/5/2012,11/5/2012,Male,4,beijing,beijing,CN,30.0,3/31/2014,2,2652,2981.0,0.0,3908,11/22/2012,496,17.0,17,0,0.8509979529999999,2652,0
18011,4/12/2006,4/16/2006,Female,4,beijing,beijing,CN,48.0,3/31/2014,9,4795,0.0,1987.0,6954,3/28/2014,4,84.25,287,0,0.784388841,4795,0
22245,3/23/2011,5/18/2011,Male,4,guiyang,guizhou,CN,48.0,3/31/2014,8,5411,4801.0,1543.0,10294,1/18/2014,74,71.71428571,288,0,0.669361764,5411,0
3968,2/17/2009,8/31/2009,Male,4,shenyangshi,liaoningsheng,CN,38.0,3/31/2014,3,1670,398.0,0.0,4430,12/9/2012,479,121.5,242,0,0.586455982,6573,26
7801,2/14/2011,8/22/2011,Male,4,beijing,beijing,CN,35.0,3/31/2014,6,3737,710.0,3664.0,4917,3/3/2014,29,117.2,429,0,0.812159854,6510,7
12456,10/8/2008,12/5/2012,Male,4,beijing,beijing,CN,60.0,3/31/2014,3,2404,2558.0,1126.0,6371,9/15/2013,199,142.0,230,0,0.672716999,2404,0
22557,6/11/2010,12/28/2010,Male,4,guiyang,guizhou,CN,36.0,3/31/2014,2,1126,2116.0,0.0,2948,4/9/2012,723,1.0,1,0,0.75,1126,0
27489,9/11/2012,7/23/2013,Female,4,hangzhou,zhejiang,CN,37.0,3/31/2014,7,2157,0.0,3613.0,6349,3/5/2014,27,37.66666667,151,0,0.573235155,2722,3
12422,5/15/2008,11/16/2010,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,3,4644,0.0,3705.0,4867,1/17/2014,75,66.0,130,0,0.847252928,4644,0
14359,5/6/2011,5/6/2011,Female,4,Jung-gu,Seoul,KR,54.0,3/31/2014,40,45246,40225.0,20527.0,89451,1/26/2014,66,16.8974359,73,1,0.741461247,46070,3
16810,1/8/2010,3/10/2010,Male,4,changchunshi,changchunshi,CN,37.0,3/31/2014,21,17052,3216.0,4840.0,20284,2/12/2014,49,28.7,141,0,0.885939657,17052,0
42701,7/11/2012,7/11/2012,Female,4,beijing,beijing,CN,29.0,3/31/2014,6,4656,4235.0,621.0,6722,12/4/2013,119,102.2,359,0,0.757200238,4656,0
41163,3/11/2011,3/16/2011,Male,4,dongguan,guangdong,CN,77.0,3/31/2014,3,13956,6000.0,2900.0,36696,11/27/2013,126,261.5,459,0,0.723333333,13956,0
43031,9/21/2012,9/21/2012,Female,4,,,CN,40.0,3/31/2014,5,6289,4260.0,1193.0,10439,8/29/2013,216,85.5,335,0,0.757245905,6289,0
62,6/7/2010,10/31/2011,Female,4,beijing,beijing,CN,28.0,3/31/2014,45,46880,35419.0,12328.0,80124,3/7/2014,25,15.81818182,130,3,0.6787525590000001,46880,3
23788,4/10/2012,4/10/2012,Female,4,wulumuqi,xinjiang,CN,28.0,3/31/2014,9,7889,9762.0,0.0,23287,10/5/2013,179,67.875,223,0,0.51249066,7889,0
54719,3/11/2006,3/21/2006,Male,6,guangzhou,guangdong,CN,67.0,3/31/2014,43,107284,51220.0,45960.0,79426,3/1/2014,31,16.64285714,72,5,1.3955870869999998,118207,8
48723,12/5/2008,8/1/2009,Male,4,shanghai,shanghai,CN,50.0,3/31/2014,5,4185,1564.0,0.0,6644,8/5/2013,240,118.25,222,0,0.725645695,4185,0
36916,10/28/2006,10/28/2006,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,4,1284,0.0,2202.0,4139,1/15/2014,77,56.0,112,0,0.542474028,1284,0
15632,5/26/2012,10/30/2013,Female,4,guangzhou,guangdong,CN,30.0,3/31/2014,2,2580,0.0,1485.0,6600,11/5/2013,148,6.0,6,0,0.58,2580,0
33090,1/3/2012,2/7/2013,Female,4,joinvillelepont,33,FR,57.0,3/31/2014,3,11388,6150.0,2200.0,30408,2/27/2014,34,192.5,364,0,0.66,11388,0
54053,6/7/2007,3/27/2008,Female,4,shanghaishi,shanghai,CN,43.0,3/31/2014,6,8863,2940.0,0.0,14514,9/16/2013,198,88.4,221,0,0.764353038,8863,0
49207,12/15/2009,1/17/2010,Female,4,beijing,beijing,CN,36.0,3/31/2014,2,1476,1372.0,0.0,4006,2/26/2013,400,56.0,56,0,0.4,2189,1
60555,5/1/2012,5/1/2012,Male,4,beijing,beijing,CN,17.0,3/31/2014,3,7566,2210.0,4250.0,7387,10/5/2013,179,261.0,518,0,1.021185867,7566,0
39897,1/23/2009,8/22/2010,Male,4,zhengzhou,henan,CN,58.0,3/31/2014,2,1790,0.0,1356.0,1960,12/23/2013,100,17.0,17,0,0.77,1790,0
2193,6/1/2005,11/26/2005,Male,4,shamen,fujian,CN,45.0,3/31/2014,20,15538,4323.0,12286.0,18854,2/24/2014,37,35.94736842,197,1,0.87476981,15538,1
42030,12/5/2011,12/5/2011,Male,4,HONG KONG,-,HK,53.0,3/31/2014,2,3044,2878.0,0.0,3276,11/2/2012,516,3.0,3,0,0.8,3044,0
52579,12/21/2012,12/21/2012,Male,5,beijingshi,beijing,CN,37.0,3/31/2014,13,10976,1386.0,11869.0,23386,2/18/2014,43,35.33333333,147,0,0.641644574,10976,0
56526,4/30/2007,8/11/2008,Female,4,dongguan,guangdong,CN,53.0,3/31/2014,8,13688,5670.0,1777.0,10276,7/8/2013,268,65.71428571,163,0,1.489533865,13688,0
14616,10/20/2011,10/20/2011,Male,4,beijing,beijing,CN,29.0,3/31/2014,3,2614,3577.0,662.0,6949,7/14/2013,262,89.5,175,0,0.5381277879999999,2614,0
6559,7/8/2012,7/8/2012,Male,4,beijing,.,CN,38.0,3/31/2014,4,5062,3503.0,1749.0,7901,2/4/2014,57,192.0,367,0,0.7448955829999999,5062,0
52108,10/30/2012,10/30/2012,Male,4,shenyang,liaoning,CN,41.0,3/31/2014,10,6446,2380.0,5350.0,9273,12/12/2013,111,45.33333333,121,0,0.815098674,6446,0
29197,6/4/2005,6/10/2005,Male,4,guangzhou,guangdong,CN,41.0,3/31/2014,13,16061,10644.0,1260.0,16811,10/11/2013,173,45.08333333,187,2,0.8389744809999999,20819,4
30754,1/10/2011,1/12/2011,Male,4,Dongdaemun-gu,Seoul,KR,40.0,3/31/2014,4,1200,0.0,1811.0,2316,1/28/2014,64,34.0,71,0,0.6375,1200,0
6817,7/28/2012,9/7/2012,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,14,13326,4240.0,8343.0,24335,1/31/2014,61,39.30769231,283,0,0.598280666,13326,0
105,11/19/2010,9/13/2013,Female,4,guangzhou,guangdong,CN,35.0,3/31/2014,2,443,0.0,1040.0,1737,9/21/2013,193,8.0,8,0,0.564818653,443,0
44856,12/14/2006,1/7/2008,Male,4,haerbin,heilongjiang,CN,39.0,3/31/2014,4,4280,5499.0,0.0,10260,2/23/2013,403,97.0,276,0,0.6363742689999999,4280,0
53493,9/9/2005,9/9/2005,Male,4,shenyangshi,liaoningsheng,CN,62.0,3/31/2014,2,854,1225.0,0.0,1298,2/7/2013,419,0.0,0,0,0.875,854,0
54257,1/13/2011,6/21/2012,Male,5,zhengzhou,henan,CN,49.0,3/31/2014,20,21417,11273.0,10920.0,16336,12/19/2013,104,28.73684211,96,0,1.367110676,21802,0
50704,3/16/2012,3/21/2012,Male,4,guangzhou,guangdong,CN,38.0,3/31/2014,16,7951,5863.0,3464.0,11867,3/11/2014,21,47.26666667,446,0,0.648145277,7951,0
39740,5/11/2012,5/11/2012,Female,4,shanghai,shanghai,CN,30.0,3/31/2014,9,7641,2630.0,0.0,10535,11/8/2013,145,68.25,279,0,0.891133365,8217,2
32054,9/2/2011,9/2/2011,Male,4,Chiba-shi,Chiba-ken,JP,77.0,3/31/2014,4,15256,36188.0,0.0,12920,12/14/2012,474,48.33333333,138,0,1.3,15256,0
42630,4/30/2012,5/27/2012,Male,4,guangzhou,guangdong,CN,65.0,3/31/2014,2,5724,5100.0,0.0,3934,6/22/2012,649,26.0,26,0,1.5,5724,0
10443,10/27/2010,10/27/2010,Female,4,changsha,hunan,CN,30.0,3/31/2014,2,2025,1984.0,0.0,2319,9/4/2012,575,67.0,67,0,0.962354463,2025,0
38198,6/15/2005,6/15/2005,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,12,5817,2995.0,6504.0,17168,3/22/2014,10,59.54545455,229,1,0.5935094360000001,12989,28
11987,4/20/2008,6/30/2013,Male,4,nanhai,guangdong,CN,42.0,3/31/2014,2,494,0.0,1001.0,2780,3/26/2014,6,270.0,270,0,0.385,494,0
14129,10/18/2011,10/18/2011,Male,4,SUGINAMI-KU,TOKYO-TO,JP,32.0,3/31/2014,14,34032,18138.0,12200.0,45220,3/21/2014,11,43.92307692,301,0,0.772857143,44984,4
12460,8/1/2008,12/11/2009,Male,4,changshaxian,hunan,CN,55.0,3/31/2014,38,16125,7743.0,12255.0,33498,2/5/2014,56,15.64864865,100,0,0.615542122,16625,1
23333,3/31/2011,3/31/2011,Male,4,beijing,,CN,42.0,3/31/2014,11,12408,11696.0,0.0,15860,8/4/2012,606,12.1,33,1,0.863001261,12408,1
40066,2/27/2009,3/4/2009,Male,6,guangzhou,guangdong,CN,63.0,3/31/2014,81,185232,107153.0,75102.0,140819,2/27/2014,34,8.5625,46,1,1.4291794430000002,213436,5
50772,4/30/2012,5/19/2012,Female,4,shenyang,liaoning,CN,31.0,3/31/2014,3,1607,656.0,896.0,4465,1/25/2014,67,308.0,616,0,0.377281075,1607,0
45806,7/5/2006,7/5/2006,Male,4,guangzhou,guangdong,CN,58.0,3/31/2014,2,10498,2400.0,4300.0,15168,1/21/2014,71,328.0,328,0,0.785,10498,0
42102,11/10/2011,2/21/2012,Male,4,shanghai,-,CN,28.0,3/31/2014,2,1198,1280.0,420.0,2407,12/19/2013,104,601.0,601,0,0.726049024,1198,0
36882,10/13/2006,7/17/2007,Male,4,shantou,guangdong,CN,43.0,3/31/2014,7,2915,1320.0,2627.0,2847,3/27/2014,5,107.8333333,274,0,0.857945205,16564,27
20807,8/16/2007,8/20/2007,Male,4,beijing,beijing,CN,47.0,3/31/2014,8,3648,2700.0,2677.0,8436,8/26/2013,219,47.0,214,0,0.619084874,3648,0
56983,12/17/2007,8/28/2013,Male,4,guangzhou,guangdong,CN,60.0,3/31/2014,3,2156,0.0,2765.0,3924,9/13/2013,201,8.0,15,0,0.72,2156,0
19901,8/6/2012,10/11/2012,Male,4,shenzhen,guangdong,CN,44.0,3/31/2014,3,3590,2318.0,1777.0,4696,12/13/2013,110,214.0,404,0,0.889586882,3590,0
33888,8/29/2012,8/29/2012,Female,4,HK,HK,HK,30.0,3/31/2014,5,5566,7894.0,0.0,5282,1/25/2013,432,37.25,99,0,1.0,5566,0
28501,12/14/2010,10/14/2011,Male,4,qingdao,shandong,CN,47.0,3/31/2014,16,15460,6597.0,9207.0,21727,3/13/2014,19,44.13333333,116,0,0.783937957,15460,0
39691,6/2/2006,8/12/2006,Male,4,wulumuqi,xinjiang,CN,38.0,3/31/2014,15,23089,17393.0,1375.0,33898,5/15/2013,322,27.64285714,124,3,0.7861761759999999,23089,3
52622,6/7/2009,8/17/2010,Male,4,shenyang,liaoning,CN,44.0,3/31/2014,2,2080,2479.0,0.0,3714,11/5/2012,513,2.0,2,0,0.757377491,2080,0
51854,8/5/2012,6/21/2013,Male,4,foshan,guangdong,CN,46.0,3/31/2014,3,2156,0.0,2662.0,3924,8/6/2013,239,23.0,33,0,0.693333333,2156,0
2808,3/20/2008,3/20/2008,Male,4,GEORGETOWN,PENANG,MY,58.0,3/31/2014,12,26232,15953.0,5880.0,33516,2/3/2014,58,61.18181818,191,0,0.8141666670000001,27732,1
25540,3/16/2013,3/16/2013,Male,4,wulumuqi,xinjiang,CN,36.0,3/31/2014,5,10876,1770.0,7932.0,19279,3/30/2014,2,95.0,195,0,0.7058597440000001,10876,0
48589,8/15/2008,8/15/2008,Male,5,NUMAZU,,CN,60.0,3/31/2014,15,41610,0.0,55852.0,36132,3/9/2014,23,21.28571429,68,0,1.070619396,47057,1
32032,1/28/2011,1/28/2011,Male,4,haerbin,heilongjiang,CN,54.0,3/31/2014,5,4828,1512.0,2486.0,4744,12/19/2013,104,68.75,140,0,0.8765809440000001,4828,0
41390,8/8/2011,1/1/2012,Female,4,beijing,.,CN,42.0,3/31/2014,4,5976,5850.0,0.0,6447,1/19/2013,438,33.66666667,85,0,1.0,5976,0
18471,1/28/2012,12/23/2013,Male,4,shenyang,liaoning,CN,48.0,3/31/2014,4,4774,0.0,4034.0,11918,2/19/2014,42,19.33333333,37,0,0.56049505,7965,9
16954,12/11/2010,12/30/2010,Female,4,shenyang,liaoning,CN,38.0,3/31/2014,30,23392,3897.0,6263.0,42357,3/7/2014,25,23.82758621,136,0,0.707442453,23392,0
937,11/1/2006,12/19/2006,Male,6,guangzhou,guangdong,CN,50.0,3/31/2014,16,14553,3538.0,12290.0,21095,3/30/2014,2,45.66666667,116,0,0.788483053,14553,0
1077,2/15/2007,6/26/2008,Male,4,beijing,beijing,CN,48.0,3/31/2014,3,4793,4097.0,1233.0,7464,9/26/2013,188,197.0,388,0,0.85,4793,0
43154,11/2/2012,11/2/2012,Male,4,lanzhou,gansu,CN,40.0,3/31/2014,6,5356,0.0,3916.0,8016,2014/2/29  0:00:00,32,96.8,348,0,0.7102944109999999,5356,0
38334,11/26/2005,4/27/2006,Female,4,shanghai,shanghai,CN,36.0,3/31/2014,3,1312,0.0,1582.0,3493,3/25/2014,7,122.0,124,0,0.437042657,1312,0
23912,5/8/2012,7/17/2012,Female,4,beijing,beijing,CN,32.0,3/31/2014,2,1000,1122.0,0.0,904,9/25/2012,554,70.0,70,0,0.85,1000,0
4355,11/27/2009,1/2/2010,Male,4,beijing,beijing,CN,54.0,3/31/2014,3,331,1275.0,819.0,6617,10/3/2013,181,170.0,199,0,0.3521051839999999,331,0
1804,9/23/2012,10/28/2012,Male,4,beijing,beijing,CN,31.0,3/31/2014,3,2278,355.0,2326.0,2813,1/12/2014,80,220.5,278,0,0.9506861,2654,1
11837,2/6/2008,10/22/2008,Male,4,,shanghai,CN,35.0,3/31/2014,4,2771,0.0,2392.0,3548,11/26/2013,127,73.0,194,0,0.7475,2771,0
10918,2/23/2013,5/22/2013,Female,4,shenzhen,guangdong,CN,31.0,3/31/2014,3,500,0.0,1090.0,1704,11/8/2013,145,85.0,168,0,0.507535211,500,0
30359,8/25/2008,8/25/2008,Female,5,wuhan,hubei,CN,44.0,3/31/2014,44,23565,14123.0,11658.0,42669,3/26/2014,6,15.3255814,77,1,0.653009914,24323,1
18399,7/31/2011,4/2/2013,Male,4,beijing,beijing,CN,46.0,3/31/2014,4,2489,0.0,2995.0,4364,12/17/2013,106,86.33333333,255,0,0.7649358390000001,3346,4
37156,5/18/2007,7/14/2008,Male,5,shenzhen,guangdong,CN,45.0,3/31/2014,38,75227,30988.0,21966.0,58995,3/28/2014,4,19.37837838,99,0,1.370945673,79865,4
12307,5/16/2008,7/28/2008,Male,4,guangzhou,guangdong,CN,45.0,3/31/2014,7,3301,2895.0,2431.0,10065,6/10/2013,296,60.66666667,281,0,0.560107303,3301,0
46838,7/15/2012,9/9/2012,Female,4,shanghai,shanghai,CN,37.0,3/31/2014,6,4836,4285.0,2048.0,9036,7/13/2013,263,61.4,100,0,0.753559097,4836,0
24610,7/16/2012,7/16/2012,Male,4,aomen,aomen,CN,33.0,3/31/2014,9,6990,3240.0,5995.0,14818,1/11/2014,81,68.0,270,0,0.668521393,6990,0
46142,2/10/2007,11/18/2011,Male,6,dengfeng,henan,CN,45.0,3/31/2014,44,40600,18475.0,23677.0,36798,3/24/2014,8,16.55813953,124,0,1.157924344,42837,1
12140,4/24/2008,8/3/2011,Male,4,zhengzhoushi,henan,CN,32.0,3/31/2014,20,13870,8895.0,5103.0,18438,3/16/2014,16,37.42105263,224,0,0.810110641,13870,0
46669,11/3/2011,11/3/2011,Male,4,beijing,beijing,CN,38.0,3/31/2014,5,6620,1450.0,2438.0,7605,9/18/2013,196,92.5,300,0,0.938724523,8317,1
14821,10/12/2011,10/12/2012,Male,4,CHELLES,,FR,53.0,3/31/2014,2,1876,0.0,720.0,3016,4/21/2013,346,191.0,191,0,0.653066976,1876,0
55487,5/31/2010,8/16/2010,Male,4,dongguan,guangdong,CN,34.0,3/31/2014,4,11736,9808.0,0.0,12920,2/8/2013,418,50.33333333,122,0,0.825,11736,0
33904,11/21/2012,11/21/2012,Male,4,,,HK,56.0,3/31/2014,5,1596,1090.0,1408.0,8521,4/25/2013,342,38.75,143,0,0.400088018,1596,0
52337,1/2/2013,1/2/2013,Male,4,zhuzhou,hunan,CN,47.0,3/31/2014,8,5624,768.0,5121.0,10722,2/15/2014,46,58.42857143,113,0,0.6308841629999999,5624,0
52867,12/31/2010,12/31/2010,Male,4,shenzhen,guangdong,CN,36.0,3/31/2014,21,8095,6638.0,4047.0,25765,3/25/2014,7,35.9,109,0,0.55066175,14670,26
23325,4/1/2011,4/1/2011,Male,4,beijing,beijing,CN,60.0,3/31/2014,2,1850,1884.0,0.0,3087,1/20/2013,437,273.0,273,0,0.672562358,1850,0
39486,1/4/2010,9/18/2012,Female,4,shanghai,shanghai,CN,29.0,3/31/2014,4,4056,,0.0,5420,10/20/2012,529,10.66666667,19,0,0.85,4056,0
52100,12/16/2012,12/19/2012,Male,4,fuqing,fujian,CN,30.0,3/31/2014,9,10938,2099.0,6549.0,21539,3/31/2014,1,58.5,302,0,0.608186545,10938,0
17966,10/28/2007,10/28/2007,Female,4,HRB,,CN,40.0,3/31/2014,2,917,1144.0,598.0,4225,3/30/2014,2,683.0,683,0,0.45819645,917,1
30557,8/25/2008,10/9/2008,Male,4,,,SG,58.0,3/31/2014,4,3075,2950.0,0.0,8119,2/12/2013,414,88.66666667,262,0,0.499599704,3075,0
18673,12/28/2005,1/7/2006,Male,5,shenzhen,guangdong,CN,44.0,3/31/2014,60,56860,18820.0,42535.0,107228,3/28/2014,4,11.61016949,84,2,0.676071828,62816,4
14590,12/29/2011,1/18/2012,Male,4,dalian,liaoning,CN,40.0,3/31/2014,2,1358,1100.0,660.0,1489,3/22/2014,10,635.0,635,0,0.97278039,1358,0
20180,1/26/2005,4/19/2005,Male,4,beijing,beijing,CN,46.0,3/31/2014,2,2621,0.0,2411.0,4006,3/24/2014,8,26.0,26,0,0.7009560659999999,2621,0
5130,1/20/2011,1/20/2011,Male,5,guangzhou,guangdong,CN,34.0,3/31/2014,58,48239,30920.0,24823.0,90921,2014/2/29  0:00:00,32,11.45614035,93,1,0.676096501,54585,16
15399,4/9/2012,4/9/2012,Female,4,SINGAPORE,,SG,35.0,3/31/2014,2,1405,1656.0,0.0,1208,4/22/2012,710,13.0,13,0,1.2,1405,0
15848,8/30/2012,8/30/2012,Male,4,MEGURO-KU,TOKYO-TO,JP,39.0,3/31/2014,2,5868,5330.0,0.0,6460,9/3/2012,576,4.0,4,0,0.85,5868,0
22446,3/10/2010,3/20/2010,Male,4,changchun,jilin,CN,40.0,3/31/2014,2,2910,,0.0,3385,5/18/2012,684,5.0,5,0,0.8,2910,0
4975,1/23/2011,3/23/2011,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,4,1659,2723.0,0.0,6995,12/31/2012,457,36.66666667,107,0,0.42645461,1659,0
29826,10/28/2007,3/25/2008,Female,4,guangzhou,guangdong,CN,35.0,3/31/2014,12,16963,9502.0,4871.0,20334,9/30/2013,184,47.54545455,145,3,0.78500836,24070,29
43215,2/15/2013,2/15/2013,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,2,1000,1320.0,0.0,760,2/15/2013,411,0.0,0,0,1.0,1000,0
40512,7/28/2010,7/28/2010,Female,4,zhuhai,guangdong,CN,37.0,3/31/2014,14,7508,4214.0,4251.0,18881,1/7/2014,85,49.69230769,163,0,0.504872623,7508,0
13569,5/19/2010,5/22/2010,Male,4,shanghai,shanghai,CN,47.0,3/31/2014,2,2090,1860.0,0.0,2092,10/25/2012,524,2.0,2,2,1.0,2090,3
54494,10/23/2012,9/25/2013,Male,4,beijing,beijing,CN,39.0,3/31/2014,4,4275,0.0,4891.0,8776,2/27/2014,34,51.66666667,146,0,0.664925934,4275,0
35690,8/2/2007,8/5/2007,Male,4,changchun,jilin,CN,65.0,3/31/2014,9,5451,2710.0,3831.0,15996,3/19/2014,13,84.75,334,0,0.499516129,5451,0
24844,7/5/2012,7/15/2012,Male,4,beijing,beijing,CN,42.0,3/31/2014,4,12079,8120.0,0.0,19142,7/23/2012,618,2.666666667,8,0,0.717119423,12079,0
3694,5/5/2010,5/5/2010,Female,4,ITAPASHI,TOKYO,JP,28.0,3/31/2014,3,4032,2154.0,5200.0,4623,7/13/2013,263,226.5,397,0,0.79,4032,0
47892,3/1/2008,3/1/2008,Male,4,shantoushi,guangdong,CN,46.0,3/31/2014,16,7028,4916.0,7007.0,10301,3/17/2014,15,47.6,176,0,0.683876323,21782,28
43545,3/29/2013,4/9/2013,Female,4,CANLEY VALE,NSW,AU,47.0,3/31/2014,2,3859,0.0,4480.0,8695,4/21/2013,346,12.0,12,0,0.781943646,3859,0
17931,9/12/2005,9/12/2005,Male,4,HRB,heilongjiang,CN,57.0,3/31/2014,11,11784,3120.0,6821.0,19400,1/28/2014,64,51.9,349,0,0.671514948,11784,0
12826,1/30/2009,1/30/2009,Male,4,guangzhou,guangdong,CN,36.0,3/31/2014,10,5445,3315.0,5314.0,16781,12/11/2013,112,57.11111111,194,0,0.562473035,5445,0
19142,11/24/2006,10/13/2011,Male,4,shanghai,shanghai,CN,41.0,3/31/2014,8,8164,2620.0,3008.0,13277,11/10/2013,143,77.28571429,207,0,0.7304760109999999,8164,0
40027,12/28/2010,3/2/2011,Male,4,BKK,,TH,,3/31/2014,2,3372,0.0,2400.0,3904,4/22/2013,345,5.0,5,0,0.8,3372,0
32579,3/6/2012,3/6/2012,Male,4,.,beijing,CN,41.0,3/31/2014,18,22911,10209.0,11154.0,30817,3/1/2014,31,37.82352941,112,0,0.799725476,23365,1
10908,2/26/2013,3/15/2013,Male,4,shenzhen,guangdong,CN,39.0,3/31/2014,2,1006,590.0,840.0,2883,4/17/2013,350,33.0,33,0,0.521592092,1006,0
26554,2/9/2012,4/13/2012,Female,4,kashi,xinjiang,CN,48.0,3/31/2014,28,16824,11321.0,8869.0,44740,3/14/2014,18,25.96296296,135,0,0.582602593,16824,0
28895,12/19/2012,12/26/2012,Male,4,nanhai,guangdong,CN,41.0,3/31/2014,26,13290,5535.0,13770.0,32248,3/30/2014,2,18.4,91,0,0.567351774,13290,0
54925,9/29/2006,12/26/2006,Male,4,zhuhai,guangdong,CN,45.0,3/31/2014,10,9915,6333.0,4896.0,17207,3/15/2014,17,69.44444444,162,0,0.7386052190000001,9915,0
62592,6/7/2007,6/7/2007,Male,4,shenyang,liaoning,CN,32.0,3/31/2014,34,23466,10450.0,11520.0,25337,3/12/2014,20,18.03030303,92,0,0.969467182,23862,0
32785,8/7/2012,8/26/2012,Female,4,zhengzhoushi,henansheng,CN,56.0,3/31/2014,10,7527,1597.0,6052.0,12627,3/24/2014,8,64.0,229,0,0.5970768989999999,7527,0
15250,12/11/2011,12/11/2011,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,6,3581,0.0,3180.0,7856,11/24/2013,129,15.8,53,0,0.596178717,3581,0
